Student_ID,First_Name,Last_Name,Email,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Gender_Female,Gender_Male,Department_Business,Department_CS,Department_Engineering,Department_Mathematics,Average_Score,Study_Efficiency,Stress_Sleep_Ratio
S1627,Emma,Williams,student627@university.com,18,72.83,45.47,43.96,87.84,72.98,53.0,58.9,58.6045,0,22.6,1,1,2,2,2,8.0,False,True,True,False,False,False,60.35833333333333,2.5931194690265484,0.25
S1628,Omar,Brown,student628@university.com,19,63.58,44.62,87.95,60.36,84.57,47.6,90.82,75.81750000000001,2,9.2,0,1,1,0,7,8.9,False,True,False,False,False,True,69.32000000000001,8.241032608695654,0.7865168539325842
S1629,Omar,Smith,student629@university.com,23,67.6,63.9,49.45,81.12,50.13,84.80000000000001,87.52,69.6245,1,21.6,1,1,0,0,1,7.8,True,False,False,False,False,True,69.48666666666666,3.223356481481481,0.1282051282051282
S1630,Ali,Jones,student630@university.com,23,54.72,89.3,51.19,79.0,79.34,56.3,78.05,72.2065,2,26.9,0,0,0,0,10,8.9,True,False,False,False,False,True,72.19666666666667,2.6842565055762084,1.1235955056179774
S1631,Maria,Jones,student631@university.com,18,71.41,90.64,98.71,97.18,80.28,57.9,55.8,80.5135,3,25.0,0,1,1,1,9,4.1,False,True,True,False,False,False,80.085,3.22054,2.1951219512195124
S1632,Ahmed,Johnson,student632@university.com,18,99.16,84.22,83.04,61.62,87.28,43.4,99.41,83.357,3,24.0,1,1,1,1,2,6.8,True,False,False,False,True,False,76.49499999999999,3.473208333333333,0.2941176470588235
S1633,Ali,Johnson,student633@university.com,23,66.44,93.81,55.03,52.94,94.46,37.3,74.5,69.431,1,9.0,1,1,3,0,9,4.8,True,False,False,True,False,False,68.00666666666667,7.714555555555555,1.875
S1634,Sara,Davis,student634@university.com,21,93.82,59.37,75.46,82.67,72.01,48.1,72.6,71.557,2,9.8,0,0,1,0,1,5.2,True,False,False,False,False,True,68.36833333333334,7.301734693877551,0.1923076923076923
S1635,Sara,Davis,student635@university.com,22,92.16,45.29,72.05,87.01,67.13,36.5,99.78,76.3295,2,18.7,1,1,0,0,4,7.7,True,False,True,False,False,False,67.96,4.081791443850268,0.5194805194805194
S1636,Ali,Jones,student636@university.com,22,97.6,43.49,90.67,64.16,55.12,34.4,93.19,74.00399999999999,2,19.5,0,0,0,0,5,5.3,True,False,False,False,True,False,63.505,3.795076923076923,0.9433962264150944
S1637,Omar,Smith,student637@university.com,20,89.51,91.13,83.76,78.54,66.84,99.4,72.82,79.8905,2,28.6,0,1,2,0,8,4.9,False,True,False,False,True,False,82.08166666666666,2.793374125874126,1.6326530612244896
S1638,Sara,Williams,student638@university.com,24,82.98,83.83,89.9,52.98,53.42,33.6,70.94,71.3005,2,16.7,1,1,1,1,5,5.9,False,True,True,False,False,False,64.11166666666666,4.269491017964072,0.847457627118644
S1639,Liam,Williams,student639@university.com,23,92.83,81.92,52.69,98.0,90.14,25.6,54.8,66.8945,1,12.6,1,1,2,2,1,4.4,False,True,False,False,False,True,67.19166666666668,5.309087301587301,0.2272727272727272
S1640,Emma,Davis,student640@university.com,23,53.78,60.38,78.41,55.5,90.35,35.4,96.33,76.68849999999999,2,9.8,1,1,1,2,1,4.7,True,False,False,True,False,False,69.395,7.825357142857142,0.2127659574468085
S1641,Emma,Smith,student641@university.com,20,73.14,62.79,42.41,53.38,70.86,59.1,92.19,65.726,1,6.4,0,0,1,0,2,4.7,True,False,False,False,False,True,63.455000000000005,10.2696875,0.425531914893617
S1642,Liam,Davis,student642@university.com,22,99.46,97.49,44.14,52.21,62.98,91.1,65.5,63.993,1,6.7,1,1,2,2,9,5.1,True,False,False,False,True,False,68.90333333333332,9.551194029850748,1.7647058823529411
S1643,Ali,Williams,student643@university.com,19,88.48,43.83,82.81,71.36,55.9,78.8,87.67,73.812,2,19.4,0,0,2,0,1,8.4,True,False,False,True,False,False,70.06166666666667,3.804742268041237,0.119047619047619
S1644,Liam,Davis,student644@university.com,21,98.1,86.42,41.47,54.86,92.56,84.2,88.14,71.4675,2,9.4,0,0,2,0,3,5.5,False,True,False,False,False,True,74.60833333333333,7.602925531914893,0.5454545454545454
S1645,Ahmed,Brown,student645@university.com,21,88.98,58.58,74.79,87.23,93.87,85.9,61.4,72.671,2,26.3,0,1,1,2,8,5.4,False,True,False,True,False,False,76.96166666666666,2.763155893536122,1.4814814814814814
S1646,Ahmed,Davis,student646@university.com,19,93.74,42.34,90.42,94.94,63.31,92.1,80.68,78.337,2,19.9,0,0,1,2,1,4.6,False,True,True,False,False,False,77.29833333333333,3.936532663316584,0.2173913043478261
S1647,Ali,Jones,student647@university.com,19,85.33,84.55,62.8,63.01,81.09,23.5,62.75,65.943,1,26.6,1,0,2,2,4,4.1,False,True,False,False,False,True,62.95,2.47906015037594,0.9756097560975612
S1648,Liam,Davis,student648@university.com,22,88.03,59.85,42.69,81.44,62.93,45.8,89.49,67.29599999999999,1,15.7,0,0,1,0,8,4.8,False,True,False,False,True,False,63.7,4.286369426751592,1.6666666666666667
S1649,Ahmed,Jones,student649@university.com,20,76.16,83.33,82.83,52.12,61.26,38.5,57.69,66.383,1,19.9,0,1,2,1,6,7.6,False,True,False,False,True,False,62.62166666666667,3.3358291457286438,0.7894736842105263
S1650,Omar,Smith,student650@university.com,19,96.21,82.46,95.78,69.33,51.06,38.2,83.45,78.7645,2,18.1,0,0,1,0,6,8.8,True,False,False,True,False,False,70.04666666666667,4.351629834254143,0.6818181818181818
S1651,Liam,Williams,student651@university.com,20,91.25,72.09,83.03,64.65,78.86,65.19999999999999,66.3,72.30449999999999,2,29.7,1,0,1,2,1,7.7,True,False,True,False,False,False,71.68833333333333,2.4344949494949493,0.1298701298701298
S1652,Omar,Johnson,student652@university.com,24,92.19,86.64,74.71,61.43,57.5,40.2,51.81,64.191,1,24.9,0,0,3,0,7,8.3,False,True,False,False,False,True,62.048333333333325,2.577951807228916,0.8433734939759036
S1653,Ahmed,Johnson,student653@university.com,18,83.65,74.86,53.8,82.24,50.62,61.6,56.19,62.014,1,19.9,1,1,3,1,1,7.9,True,False,True,False,False,False,63.21833333333333,3.116281407035176,0.1265822784810126
S1654,Emma,Williams,student654@university.com,21,65.23,57.2,40.92,56.51,55.24,38.2,82.74,59.5425,0,20.2,1,1,1,1,3,5.5,False,True,True,False,False,False,55.135,2.947648514851485,0.5454545454545454
S1655,Ahmed,Johnson,student655@university.com,22,51.78,84.05,81.68,93.04,65.69,31.1,62.0,73.70750000000001,2,11.2,0,1,2,0,1,7.7,False,True,False,True,False,False,69.59333333333335,6.581026785714287,0.1298701298701298
S1656,Omar,Davis,student656@university.com,21,96.78,75.35,53.86,83.24,83.46,35.3,81.55,71.8295,2,23.4,0,0,3,0,8,7.8,True,False,False,True,False,False,68.79333333333334,3.069636752136752,1.0256410256410258
S1657,John,Smith,student657@university.com,22,79.31,40.76,91.49,85.54,60.13,80.39999999999999,70.74,73.07249999999999,2,29.6,1,0,1,1,4,5.3,False,True,False,False,False,True,71.51,2.46866554054054,0.7547169811320755
S1658,Maria,Smith,student658@university.com,18,64.91,94.1,67.98,96.77,94.38,60.1,84.64,83.46050000000001,3,8.2,0,1,1,2,5,8.6,False,True,False,False,True,False,82.99499999999999,10.178109756097562,0.5813953488372093
S1659,Sara,Williams,student659@university.com,21,57.46,72.74,71.84,97.12,64.42,97.4,74.65,77.146,2,20.9,0,0,2,2,1,9.0,False,True,False,False,False,True,79.695,3.691196172248804,0.1111111111111111
S1660,Liam,Johnson,student660@university.com,18,91.48,92.12,85.24,77.58,66.56,83.3,65.43,77.215,2,17.9,1,1,1,0,1,6.8,True,False,True,False,False,False,78.37166666666667,4.313687150837989,0.1470588235294117
S1661,John,Davis,student661@university.com,22,91.83,92.96,86.77,74.77,60.9,48.6,57.29,72.559,2,26.3,1,1,1,2,10,5.6,True,False,False,True,False,False,70.215,2.7588973384030417,1.7857142857142858
S1663,Emma,Smith,student663@university.com,24,82.25,70.46,96.31,85.78,53.71,67.4,81.74,80.7765,3,8.4,1,1,2,0,3,6.9,True,False,False,True,False,False,75.89999999999999,9.61625,0.4347826086956521
S1665,Ahmed,Brown,student665@university.com,18,65.2,66.97,96.81,96.64,92.98,46.4,58.02,77.768,2,9.1,1,1,0,1,5,5.5,True,False,True,False,False,False,76.30333333333333,8.545934065934066,0.9090909090909092
S1666,Emma,Smith,student666@university.com,23,50.43,93.71,89.45,61.93,84.42,23.0,83.21,80.2635,3,22.7,1,0,2,0,10,4.2,True,False,False,True,False,False,72.61999999999999,3.5358370044052863,2.380952380952381
S1667,Maria,Williams,student667@university.com,21,91.68,87.29,82.34,65.51,93.76,55.7,58.96,73.354,2,8.5,0,0,1,1,7,7.1,True,False,False,False,False,True,73.92666666666666,8.629882352941177,0.9859154929577464
S1668,Ahmed,Jones,student668@university.com,21,54.37,47.59,79.8,65.8,55.24,25.4,61.09,62.07950000000001,1,20.6,1,1,3,2,1,7.0,False,True,False,False,False,True,55.81999999999999,3.013567961165049,0.1428571428571428
S1669,Omar,Jones,student669@university.com,21,81.54,76.62,46.23,90.3,72.78,94.0,76.57,71.5445,2,26.7,0,0,2,1,8,7.0,True,False,False,False,False,True,76.08333333333333,2.679569288389513,1.1428571428571428
S1672,Emma,Smith,student672@university.com,18,96.34,87.15,48.24,71.38,98.51,21.6,97.79,76.1075,2,29.7,0,0,3,1,2,6.7,False,True,False,True,False,False,70.77833333333335,2.5625420875420875,0.2985074626865671
S1673,Emma,Smith,student673@university.com,21,51.58,86.14,66.35,53.66,90.77,71.7,57.44,67.4515,1,21.8,0,0,1,1,9,6.8,False,True,False,True,False,False,71.01,3.0941055045871555,1.3235294117647058
S1674,Maria,Williams,student674@university.com,19,88.67,61.02,48.79,70.54,51.76,70.8,78.53,64.2065,1,8.5,1,1,1,0,3,6.7,False,True,True,False,False,False,63.57333333333335,7.553705882352942,0.4477611940298507
S1675,Ahmed,Brown,student675@university.com,21,52.6,62.31,94.1,75.67,65.83,59.7,96.16,82.63799999999999,3,12.7,1,0,3,0,5,6.6,True,False,False,True,False,False,75.62833333333333,6.506929133858267,0.7575757575757576
S1676,Maria,Smith,student676@university.com,20,51.91,83.44,88.34,53.26,51.43,61.4,58.83,68.452,1,29.6,1,1,3,1,10,8.7,False,True,False,False,True,False,66.11666666666666,2.312567567567567,1.149425287356322
S1677,Liam,Smith,student677@university.com,22,71.49,70.0,44.3,75.49,52.01,60.4,68.34,61.6215,1,10.7,1,0,3,1,8,7.0,True,False,True,False,False,False,61.75666666666666,5.7590186915887855,1.1428571428571428
S1678,Sara,Johnson,student678@university.com,20,53.15,74.23,54.93,97.96,53.98,36.0,56.18,63.613,1,23.8,1,0,1,2,1,6.4,True,False,False,False,True,False,62.21333333333334,2.6728151260504203,0.15625
S1679,Sara,Williams,student679@university.com,19,89.46,82.77,89.14,98.95,63.82,93.7,82.1,85.24,3,11.0,0,1,0,0,4,7.8,True,False,False,False,True,False,85.08,7.749090909090909,0.5128205128205129
S1680,Liam,Davis,student680@university.com,21,76.48,86.65,88.18,76.58,65.21,47.9,83.46,80.4835,3,15.0,1,0,1,0,5,5.3,True,False,False,False,False,True,74.66333333333333,5.365566666666667,0.9433962264150944
S1681,Ahmed,Smith,student681@university.com,18,51.45,56.29,96.73,75.75,70.02,2.0,83.21,76.0535,2,27.0,0,1,0,2,6,5.0,True,False,True,False,False,False,64.0,2.8167962962962965,1.2
S1683,Maria,Jones,student683@university.com,23,80.63,57.51,98.58,99.86,88.57,13.0,87.31,83.9505,3,12.7,0,1,3,0,4,4.1,True,False,False,False,True,False,74.13833333333334,6.610275590551182,0.9756097560975612
S1684,Ali,Davis,student684@university.com,21,90.31,70.45,64.61,63.71,57.07,36.3,51.79,59.3355,0,17.2,1,0,1,2,3,5.5,True,False,True,False,False,False,57.321666666666665,3.4497383720930235,0.5454545454545454
S1685,Emma,Smith,student685@university.com,19,71.89,60.53,55.02,72.65,57.89,60.8,97.88,71.925,2,20.6,0,1,3,0,4,6.1,True,False,False,True,False,False,67.46166666666667,3.4915048543689315,0.6557377049180328
S1687,Ahmed,Johnson,student687@university.com,20,89.99,43.21,57.96,67.46,78.59,87.0,56.08,60.1235,1,15.3,1,1,3,0,9,6.7,True,False,True,False,False,False,65.05,3.929640522875817,1.343283582089552
S1688,Omar,Williams,student688@university.com,22,80.53,70.59,88.38,53.57,57.7,61.0,97.06,78.657,2,13.6,0,1,1,2,9,5.8,True,False,True,False,False,False,71.38333333333334,5.78360294117647,1.5517241379310345
S1690,Sara,Jones,student690@university.com,24,80.65,72.08,87.64,78.05,66.45,31.1,88.24,79.1015,2,13.9,1,1,1,1,6,4.0,True,False,False,True,False,False,70.59333333333333,5.690755395683453,1.5
S1691,Emma,Smith,student691@university.com,21,81.41,65.35,56.55,78.61,68.35,46.6,55.24,61.46849999999999,1,28.3,0,0,0,1,9,8.4,True,False,False,False,True,False,61.78333333333334,2.172031802120141,1.0714285714285714
S1692,Ahmed,Jones,student692@university.com,20,86.71,57.05,70.48,64.33,71.02,24.8,90.38,71.283,2,11.9,0,0,2,0,4,5.2,False,True,False,False,True,False,63.01,5.99016806722689,0.7692307692307692
S1693,Maria,Davis,student693@university.com,24,81.04,94.25,73.84,90.74,66.14,0.4,80.45,76.97749999999999,2,19.6,1,1,1,1,7,5.8,True,False,True,False,False,False,67.63666666666666,3.9274234693877546,1.206896551724138
S1694,Sara,Davis,student694@university.com,23,98.46,51.09,96.59,50.16,77.87,2.7,86.6,73.237,2,12.5,0,1,0,1,3,4.1,True,False,True,False,False,False,60.835,5.85896,0.7317073170731708
S1695,Maria,Brown,student695@university.com,23,59.86,80.88,56.0,66.68,69.43,35.8,98.9,74.537,2,7.7,0,0,2,0,9,8.8,True,False,False,True,False,False,67.94833333333334,9.680129870129871,1.0227272727272727
S1696,Omar,Brown,student696@university.com,24,97.55,95.48,96.2,82.97,62.97,12.4,59.72,75.6505,2,12.2,1,0,3,1,9,6.5,True,False,False,False,False,True,68.29,6.200860655737705,1.3846153846153846
S1698,Sara,Williams,student698@university.com,22,83.6,92.58,83.85,61.73,65.42,85.9,87.67,81.247,3,12.4,1,1,2,1,5,5.3,False,True,True,False,False,False,79.525,6.552177419354838,0.9433962264150944
S1699,John,Smith,student699@university.com,20,54.97,47.49,87.21,77.06,84.92,27.4,71.68,71.851,2,20.6,1,1,2,2,4,8.4,False,True,False,False,False,True,65.96,3.487912621359223,0.4761904761904761
S1700,Sara,Smith,student700@university.com,21,69.03,69.63,76.33,76.9,67.36,50.3,52.73,66.132,1,28.7,0,1,2,0,10,5.9,False,True,True,False,False,False,65.54166666666667,2.30425087108014,1.694915254237288
S1701,Liam,Brown,student701@university.com,18,88.47,67.42,54.64,93.71,71.76,17.9,55.57,62.5715,1,6.7,0,0,3,2,10,7.4,True,False,False,False,True,False,60.16666666666666,9.339029850746268,1.351351351351351
S1702,Ali,Jones,student702@university.com,21,85.35,40.49,51.37,52.53,61.8,4.699999999999999,80.1,57.2405,0,22.9,0,1,0,2,9,7.1,True,False,True,False,False,False,48.498333333333335,2.499585152838428,1.267605633802817
S1705,Ahmed,Williams,student705@university.com,22,54.41,80.19,52.79,51.08,51.11,2.6,66.99,58.226,0,8.3,1,0,3,0,2,4.2,True,False,False,True,False,False,50.79333333333333,7.015180722891565,0.4761904761904761
S1706,Maria,Johnson,student706@university.com,20,99.79,96.3,76.91,57.35,53.01,58.7,60.05,68.526,1,17.0,0,0,0,0,10,8.6,True,False,False,False,True,False,67.05333333333333,4.030941176470588,1.162790697674419
S1707,Liam,Brown,student707@university.com,18,94.86,45.15,66.85,98.82,96.12,1.3,51.2,63.345,1,6.2,0,0,1,2,7,7.6,True,False,False,False,True,False,59.906666666666666,10.216935483870968,0.9210526315789476
S1708,Liam,Brown,student708@university.com,24,51.05,59.65,49.52,60.74,94.44,43.6,57.59,59.3395,0,23.1,1,1,0,2,3,8.3,False,True,False,False,False,True,60.92333333333335,2.568809523809524,0.36144578313253
S1710,Omar,Smith,student710@university.com,19,95.97,67.31,56.89,60.26,74.67,31.9,50.6,57.6,0,17.4,0,0,3,0,9,4.4,True,False,False,False,True,False,56.93833333333333,3.3103448275862077,2.0454545454545454
S1711,Sara,Williams,student711@university.com,21,67.68,86.49,45.77,96.56,90.62,0.4,88.69,74.589,2,21.9,1,1,1,0,4,5.0,True,False,True,False,False,False,68.08833333333332,3.405890410958904,0.8
S1712,Ali,Williams,student712@university.com,22,85.98,66.6,68.02,82.73,56.92,96.4,87.67,76.2175,2,10.9,0,0,0,1,3,7.0,True,False,False,False,False,True,76.39000000000001,6.992431192660551,0.4285714285714285
S1713,Maria,Brown,student713@university.com,23,72.11,41.63,75.41,55.66,82.68,51.7,78.21,67.762,1,19.5,1,1,0,0,5,4.5,False,True,False,False,True,False,64.21499999999999,3.474974358974359,1.1111111111111112
S1714,Liam,Williams,student714@university.com,18,82.76,82.61,42.81,79.1,73.8,57.3,60.42,63.33000000000001,1,11.5,0,1,1,2,1,8.7,False,True,False,False,True,False,66.00666666666667,5.506956521739132,0.1149425287356322
S1715,Liam,Davis,student715@university.com,23,67.02,93.09,64.13,65.93,87.17,66.6,93.9,80.10249999999999,3,10.4,0,1,3,2,1,7.7,False,True,False,False,True,False,78.46999999999998,7.70216346153846,0.1298701298701298
S1716,John,Johnson,student716@university.com,21,66.13,70.83,55.46,69.16,51.51,79.80000000000001,73.75,66.12950000000001,1,25.5,0,1,1,0,1,8.0,True,False,True,False,False,False,66.75166666666667,2.593313725490197,0.125
S1717,Maria,Smith,student717@university.com,20,71.22,74.87,41.84,72.01,79.64,60.8,58.66,61.094,1,13.3,1,0,2,2,7,6.9,False,True,True,False,False,False,64.63666666666667,4.593533834586466,1.0144927536231882
S1718,Liam,Davis,student718@university.com,23,57.28,49.78,47.54,71.14,77.84,76.2,71.45,63.05200000000001,1,25.3,1,1,1,0,7,7.2,True,False,True,False,False,False,65.65833333333333,2.4921739130434784,0.9722222222222222
S1719,Maria,Johnson,student719@university.com,19,91.56,53.24,48.34,83.21,92.04,44.900000000000006,59.75,61.9265,1,10.4,1,0,3,0,9,5.1,True,False,False,True,False,False,63.580000000000005,5.954471153846153,1.7647058823529411
S1720,Sara,Jones,student720@university.com,20,67.43,54.11,50.97,88.42,83.84,37.1,68.8,65.00099999999999,1,13.9,0,0,3,1,5,8.6,False,True,True,False,False,False,63.87333333333334,4.676330935251798,0.5813953488372093
S1721,John,Brown,student721@university.com,21,70.01,65.84,88.2,66.46,94.01,82.30000000000001,74.83,77.86000000000001,2,7.6,1,0,2,1,2,7.2,True,False,False,False,True,False,78.60666666666667,10.244736842105263,0.2777777777777778
S1722,Maria,Williams,student722@university.com,23,94.7,95.69,66.37,96.22,94.36,86.5,68.0,79.53999999999999,2,17.4,1,1,1,0,9,6.1,False,True,True,False,False,False,84.52333333333333,4.571264367816092,1.475409836065574
S1723,Ali,Jones,student723@university.com,24,74.83,71.31,48.83,96.92,70.41,13.8,82.85,70.02799999999999,2,14.5,0,1,1,2,4,8.4,True,False,True,False,False,False,64.02,4.8295172413793095,0.4761904761904761
S1725,Ahmed,Davis,student725@university.com,23,97.82,55.97,57.88,50.75,81.51,68.4,67.41,62.272000000000006,1,16.6,1,0,0,2,1,4.0,False,True,False,False,True,False,63.65333333333333,3.7513253012048193,0.25
S1726,John,Smith,student726@university.com,24,94.34,63.04,87.88,71.25,93.69,8.4,67.79,72.2395,2,6.9,0,1,1,0,2,8.6,True,False,True,False,False,False,65.34166666666667,10.46949275362319,0.2325581395348837
S1727,John,Smith,student727@university.com,24,58.47,77.4,61.87,79.53,53.75,93.0,86.92,75.108,2,25.9,0,1,1,2,8,5.8,True,False,False,True,False,False,75.41166666666668,2.89992277992278,1.3793103448275863
S1728,Ahmed,Smith,student728@university.com,23,73.66,66.4,49.59,63.9,77.9,52.0,76.53,65.2915,1,17.3,1,1,1,0,2,6.1,True,False,False,False,False,True,64.38666666666667,3.77407514450867,0.3278688524590164
S1729,Maria,Williams,student729@university.com,22,98.56,63.55,64.25,62.97,55.75,64.5,71.44,65.2725,1,22.3,0,0,0,2,8,4.4,True,False,True,False,False,False,63.74333333333333,2.9270179372197305,1.818181818181818
S1730,John,Jones,student730@university.com,23,68.62,73.88,73.32,83.92,51.35,17.8,90.69,75.232,2,25.5,0,1,1,0,1,8.4,True,False,False,False,False,True,65.16000000000001,2.9502745098039216,0.119047619047619
S1731,Ali,Smith,student731@university.com,21,68.58,54.51,41.78,80.09,83.98,26.4,94.55,68.718,1,6.3,0,0,2,1,9,6.7,True,False,False,False,False,True,63.55166666666667,10.907619047619049,1.343283582089552
S1732,Ali,Jones,student732@university.com,24,59.75,44.73,77.66,58.36,84.09,12.1,79.53,67.7515,1,13.4,1,1,1,1,9,8.5,True,False,False,True,False,False,59.41166666666667,5.056082089552239,1.0588235294117647
S1734,Sara,Davis,student734@university.com,21,87.02,55.08,40.58,84.0,92.96,49.2,73.31,64.756,1,6.2,0,0,0,2,6,8.5,False,True,False,True,False,False,65.855,10.444516129032255,0.7058823529411765
S1736,Maria,Davis,student736@university.com,20,98.45,60.18,82.74,84.18,55.26,53.4,71.61,72.018,2,16.9,0,1,2,1,1,8.4,True,False,False,False,False,True,67.895,4.261420118343196,0.119047619047619
S1737,Ahmed,Williams,student737@university.com,23,88.67,86.38,77.73,55.63,93.23,24.4,63.12,70.213,2,16.3,0,0,1,0,6,5.0,True,False,True,False,False,False,66.74833333333333,4.307546012269938,1.2
S1738,Ahmed,Williams,student738@university.com,22,62.17,82.98,60.52,73.41,75.16,4.5,73.62,68.41550000000001,1,6.5,0,0,2,1,4,4.4,False,True,False,True,False,False,61.69833333333333,10.52546153846154,0.9090909090909092
S1739,Maria,Brown,student739@university.com,18,52.01,76.66,71.78,58.45,63.65,62.2,72.33,69.38550000000001,1,11.6,1,1,2,0,8,7.1,True,False,False,True,False,False,67.51166666666666,5.981508620689656,1.1267605633802815
S1740,Omar,Williams,student740@university.com,22,99.27,91.15,63.23,52.07,86.91,42.0,60.47,66.2225,1,11.1,0,0,1,1,8,4.8,False,True,False,False,False,True,65.97166666666668,5.965990990990991,1.6666666666666667
S1741,Emma,Williams,student741@university.com,22,67.02,56.92,82.04,66.92,94.72,98.4,95.17,82.029,3,12.4,1,0,2,0,2,8.3,False,True,False,False,False,True,82.36166666666666,6.61524193548387,0.2409638554216867
S1742,Sara,Johnson,student742@university.com,22,65.6,93.1,75.01,57.54,84.48,78.0,94.27,81.97749999999999,3,21.0,0,0,3,0,2,8.7,False,True,False,False,False,True,80.39999999999999,3.903690476190476,0.2298850574712644
S1743,Ahmed,Smith,student743@university.com,23,95.3,63.95,44.91,81.68,89.6,80.8,87.98,72.46600000000001,2,22.4,0,1,3,0,4,4.6,True,False,True,False,False,False,74.82000000000001,3.2350892857142863,0.8695652173913044
S1744,John,Brown,student744@university.com,18,79.25,64.05,78.59,83.7,64.12,1.2,70.05,69.297,1,13.5,1,1,3,2,9,5.2,True,False,False,False,True,False,60.285,5.133111111111111,1.7307692307692306
S1745,Sara,Brown,student745@university.com,18,60.74,64.32,81.23,57.43,64.44,77.8,68.52,69.46000000000001,1,24.7,1,1,2,0,6,7.1,True,False,False,False,True,False,68.95666666666666,2.8121457489878545,0.8450704225352114
S1746,John,Brown,student746@university.com,24,94.45,45.89,62.24,51.23,93.21,19.5,85.82,66.17,1,15.4,1,1,0,1,7,7.6,False,True,False,True,False,False,59.64833333333333,4.296753246753247,0.9210526315789476
S1747,Omar,Johnson,student747@university.com,22,99.67,98.53,92.55,89.64,80.74,58.6,80.41,86.49,3,18.1,1,1,0,1,3,6.6,False,True,False,False,True,False,83.41166666666668,4.778453038674033,0.4545454545454546
S1748,Ali,Davis,student748@university.com,24,54.33,48.31,90.58,50.1,61.71,44.7,80.03,69.8215,1,8.6,1,1,1,1,7,5.8,False,True,True,False,False,False,62.57166666666666,8.118779069767442,1.206896551724138
S1749,Sara,Williams,student749@university.com,24,93.11,60.45,50.51,67.2,76.21,57.2,56.21,59.119,0,10.8,0,1,0,0,3,5.5,True,False,False,False,True,False,61.29666666666666,5.473981481481481,0.5454545454545454
S1750,Liam,Smith,student750@university.com,20,69.53,59.16,94.26,74.73,84.29,13.3,80.91,77.0155,2,23.2,0,1,0,2,2,7.3,False,True,True,False,False,False,67.77500000000002,3.3196336206896557,0.273972602739726
S1751,Ahmed,Jones,student751@university.com,23,76.2,44.48,66.45,90.93,60.93,45.7,95.09,73.829,2,29.4,0,1,1,0,2,7.7,False,True,False,True,False,False,67.26333333333334,2.511190476190476,0.2597402597402597
S1752,Sara,Davis,student752@university.com,23,95.74,49.14,83.42,91.93,82.75,3.7,54.29,66.7625,1,22.6,1,1,3,2,9,5.4,True,False,False,False,False,True,60.87166666666667,2.954092920353982,1.6666666666666663
S1753,Sara,Williams,student753@university.com,21,98.67,42.69,88.85,86.25,52.11,4.1,66.96,67.05749999999999,1,6.4,1,0,1,2,7,5.6,False,True,True,False,False,False,56.82666666666666,10.477734374999995,1.25
S1754,Sara,Johnson,student754@university.com,24,63.11,57.54,70.31,62.36,65.18,65.8,75.45,68.0055,1,8.6,0,0,0,1,5,6.3,False,True,False,False,False,True,66.10666666666667,7.907616279069767,0.7936507936507937
S1755,Emma,Williams,student755@university.com,23,60.64,92.0,63.95,86.01,83.7,95.2,84.3,81.109,3,16.1,1,1,0,1,3,6.3,True,False,False,True,False,False,84.19333333333333,5.037826086956521,0.4761904761904762
S1756,Sara,Williams,student756@university.com,22,54.03,60.37,94.93,62.33,57.47,77.69999999999999,54.48,68.11349999999999,1,23.3,1,0,1,1,8,8.2,True,False,True,False,False,False,67.88000000000001,2.92332618025751,0.9756097560975612
S1757,John,Johnson,student757@university.com,19,78.09,47.42,53.85,60.73,61.11,46.900000000000006,93.64,66.233,1,9.1,1,1,2,0,2,6.2,False,True,True,False,False,False,60.60833333333333,7.2783516483516495,0.3225806451612903
S1758,Ali,Brown,student758@university.com,22,50.68,78.74,55.42,77.36,93.95,5.6000000000000005,52.03,62.554,1,23.8,1,0,0,1,3,8.9,True,False,False,False,True,False,60.51666666666667,2.6283193277310923,0.3370786516853932
S1759,Omar,Brown,student759@university.com,18,70.59,99.8,61.7,83.94,83.72,4.5,92.88,79.447,2,18.9,1,1,0,1,5,5.6,False,True,True,False,False,False,71.08999999999999,4.203544973544974,0.8928571428571429
S1760,Maria,Smith,student760@university.com,23,53.67,53.94,91.57,52.65,74.95,15.8,51.38,62.580000000000005,1,24.4,0,1,1,0,1,7.5,True,False,False,True,False,False,56.715,2.5647540983606563,0.1333333333333333
S1761,Sara,Smith,student761@university.com,23,70.26,56.77,96.33,53.0,60.54,97.6,57.68,68.786,1,18.9,0,0,0,0,6,7.8,False,True,False,False,False,True,70.32000000000001,3.6394708994709,0.7692307692307693
S1762,Ahmed,Brown,student762@university.com,21,52.0,98.31,53.2,89.21,67.07,39.900000000000006,90.02,77.136,2,20.1,1,0,2,2,2,7.2,True,False,True,False,False,False,72.95166666666665,3.837611940298507,0.2777777777777778
S1763,Sara,Davis,student763@university.com,24,91.76,50.73,91.83,92.97,78.72,84.3,93.01,84.50250000000001,3,11.2,1,0,2,2,7,5.8,False,True,False,True,False,False,81.92666666666666,7.544866071428573,1.206896551724138
S1764,Ahmed,Jones,student764@university.com,19,60.49,70.67,55.49,80.22,57.77,70.5,99.11,75.541,2,23.0,0,1,1,0,7,5.3,True,False,False,True,False,False,72.29333333333334,3.284391304347826,1.3207547169811322
